anime_id,Name,Score,Genres,English name,sypnopsis,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped
35857,Lupin III: Part 5,8.17,"Action, Adventure, Comedy, Mystery, Seinen",Unknown,"Genius thief Arsene Lupin III—along with the usual crew of Goemon Ishikawa XIII, Fujiko Mine, and Daisuke Jigen—finds himself in modern-day France, where he encounters both new and old adversaries, with Inspector Kouichi Zenigata still hot on his trail. As they steal from darker, more sinister entities, they will also have to find a way to deal with the newest technology in their escapades, as well as face the ghosts of their pasts. However, this time, Lupin's choices begin to catch up with him as his pursuers use every tool at their disposal to take him down once and for all.",TV,24,"Apr 4, 2018 to Sep 19, 2018",Spring 2018,"Nippon Television Network, TMS Music",Unknown,Telecom Animation Film,Manga,22 min. per ep.,PG-13 - Teens 13 or older,345,3030,28897,275,3808,11879,1503,977
40080,Quanzhi Gaoshou Zhi Dianfeng Rongyao,8.2,"Action, Game",Unknown,group of young gamers are sponsored by a internet bar owner to form an electronic sports team to participate in the national competitions.,Movie,1,16-Aug-19,Unknown,Unknown,Unknown,B.CMAY PICTURES,Novel,1 hr. 38 min.,PG-13 - Teens 13 or older,306,3009,29445,96,1260,18877,277,197
11917,Major: World Series,8.35,"Comedy, Drama, Shounen, Sports",Unknown,"Gorou Shigeno's journey with the Indiana Hornets continues as they seek to win the prestigious World Series. However, after an unexpected accident during the match with his fated rival, his quest in becoming the world's best becomes more challenging. Undaunted, Gorou continues to put the weight of his dreams into every pitch he makes, and forges a path towards his desired future through high-speed pitching.",OVA,2,"Dec 16, 2011 to Jan 18, 2012",Unknown,Unknown,Unknown,SynergySP,Manga,28 min. per ep.,PG-13 - Teens 13 or older,188,2992,29532,101,520,23322,218,304
39486,Gintama: The Final,8.88,"Action, Sci-Fi, Comedy, Historical, Parody, Drama, Samurai, Shounen",Unknown,New Gintama movie.,Movie,1,8-Jan-21,Unknown,Unknown,Unknown,Bandai Namco Pictures,Manga,1 hr. 44 min.,PG-13 - Teens 13 or older,19,2987,29811,902,1465,2640,363,127
25313,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,8.1,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen",Unknown,"Bundled with limited edition of the 58th Gintama manga volume. The tagline for the bundled anime reads, ""It's time for all the Yorozuya members ...to wake up just one more time."" (Source: MAL News, edited)",Special,1,3-Apr-15,Unknown,Unknown,Unknown,Sunrise,Manga,24 min.,PG-13 - Teens 13 or older,415,2985,29965,70,715,19795,352,266
21419,Detective Conan Movie 18: The Sniper from Another Dimension,8.09,"Action, Mystery, Police, Shounen",Unknown,"vicious sniper has appeared in Tokyo, rendering the people too scared to go outside, once again it's up to Conan to figure out the meaning behind the killings and capture the mysterious sniper before more lives are lost. (Source: ANN)",Movie,1,19-Apr-14,Unknown,Unknown,Unknown,TMS Entertainment,Manga,1 hr. 50 min.,PG-13 - Teens 13 or older,422,2925,30976,46,446,26185,214,231
1974,Glass no Kamen (2005),8.09,"Drama, Shoujo",Glass Mask,"Two Girls. One Dream. And the entire world for a stage. At 13 years old, Maya Kitajima seems destined to spend the rest of her life toiling in a crowded restaurant alongside her bitter and unstable mother. But when her incredible acting talent is discovered by the legendary diva Chigusa Tsukikage, Maya finds a new future filled with both golden opportunities and terrifying risks. For Ayumi Himekawa, success has always been assured, yet she longs to be recognized for her own talents and skills, not her famous parents' connections. For both, the ultimate prize is the role of The Crimson Goddess in the play of the same name, a part created by Chigusa. To achieve this goal, both Maya and Ayumi must seek out and conquer every acting challenge, pushing the limits of their talent and endurance to the utmost, until they are worthy of the part… But for one to win, the other must fail! (Source: Sentai Filmworks)",TV,51,"Apr 6, 2005 to Mar 29, 2006",Spring 2005,"TMS Entertainment, MediaNet",Sentai Filmworks,Tokyo Movie Shinsha,Manga,25 min. per ep.,G - All Ages,424,2921,31029,484,1655,12162,1438,1289
2563,Aria the OVA: Arietta,8.02,"Sci-Fi, Slice of Life, Fantasy, Shounen",Aria the OVA:Arietta,"kari Mizunashi dreams of life after attaining her goal of becoming a Prima Undine, but upon waking realizes that she might not actually have the confidence to run Aria Company on her own. Wary of the future, she seeks advice from her mentor Alicia Florence—one of the three great ""Water Fairies"" of Neo-Venezia. Much to Akari's surprise, Alicia reveals her own struggles of the past, but also shares the steps she took in overcoming her self-doubt of running the company and taking on an apprentice. Finding solace in her teacher's words, Akari prepares to embrace whatever trials she must overcome on her path toward achieving her dreams.",OVA,1,21-Sep-07,Unknown,"TV Tokyo, Shochiku",Nozomi Entertainment,Hal Film Maker,Manga,30 min.,G - All Ages,514,2914,31166,74,514,18745,473,287
21899,Gintama: Yorinuki Gintama-san on Theater 2D,8.44,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen",Unknown,"Demonic Vice-Commander of the Shinsengumi, Toushirou Hijikata, acquires a cursed sword—one which completely rewrites his personality, morphing him from a hard-boiled, no-nonsense cop into a hopeless otaku. As he struggles to break the curse, an ambitious new member of the police force, Itou Kamotarou, seizes the opportunity to depose Hijikata in his bid for power within the organization. However, Itou's scheme is revealed to be more devious than anyone imagined, and the very existence of the Shinsengumi is thrown into peril. In another time and place, the Yorozuya squad is suddenly greeted by a potential new recruit. Before them is a mysterious young woman named Pirako Doromizu who hides a penchant for extreme violence behind her smiling, enthusiastic exterior. However, unbeknownst to Gintoki and the others, Pirako has strong ties to one of the ruling figures of the Kabuki district of Edo, and her arrival sets off a chain reaction that throws the inhabitants of the district into a civil war.",Movie,2,26-Aug-12,Unknown,Unknown,Unknown,Sunrise,Manga,1 hr. 36 min. per ep.,PG-13 - Teens 13 or older,130,2882,31786,50,939,17981,512,476
9735,Gintama: Shinyaku Benizakura-hen,8.27,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Unknown,"ccording to Tsutaya Online, the DVD of Gintama: Shinyaku Benizakura-hen will be released on December 15th. A new special will be bundled with the limited edition. It's the running gag of Ben Johnson episode where animation staff reuse the New Years footage; Yorozuya would sit around the kotatsu eating a bowl of tangerines. They discuss elaborate subjects, Shinpachi complains about reusing animation footage, and then Gin-chan always ending the gag with a pointless announcement.",Special,1,15-Dec-10,Unknown,Unknown,Unknown,Sunrise,Manga,11 min.,PG-13 - Teens 13 or older,246,2881,31895,55,694,21835,345,319
36275,Natsume Yuujinchou Roku Specials,8.4,"Slice of Life, Demons, Supernatural, Drama, Shoujo",Unknown,New unaired episodes included in 4th and 5th DVD volumes of Natsume Yuujinchou Roku .,Special,2,"Sep 27, 2017 to Oct 25, 2017",Unknown,NAZ,Unknown,Shuka,Manga,23 min. per ep.,PG-13 - Teens 13 or older,150,2868,32238,65,1462,19679,516,232
34534,Natsume Yuujinchou Go Specials,8.33,"Slice of Life, Demons, Supernatural, Drama, Shoujo",Unknown,Two special episodes bundled in the fourth and fifth volume of the Blu-ray/DVD.,Special,2,"Mar 30, 2017 to Apr 26, 2017",Unknown,Unknown,Unknown,Shuka,Manga,23 min. per ep.,PG-13 - Teens 13 or older,204,2855,32553,64,1021,20839,414,200
2449,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,8.1,"Action, Sci-Fi, Mystery, Police, Psychological, Mecha, Seinen",Ghost in the Shell:Stand Alone Complex - The Laughing Man,"In 2024, the terrorist incident known as ""The Laughing Man Incident"" occurred in which Ernest Serano, president of the groundbreaking micromachine company, Serano Genomics, was kidnapped and ransomed. One day, the case having remained unsolved for six years, Detective Yamaguchi, who has been investigating ""The Laughing Man Incident,"" sends word that he wants to meet with Togusa from Public Safety Section 9. However, soon after sending this message, Yamaguchi, crucial to the success of the case, dies in an accident. Many days pass and in the midst of a police interview relay concerning suspicions behind interceptors, a forewarning is received from ""The Laughing Man"" of his next crime. The incorporeal hacker begins to move once again. (Source: ANN)",Special,1,23-Sep-05,Unknown,"Bandai Visual, Animax, Kodansha","Bandai Entertainment, Manga Entertainment",Production I.G,Manga,2 hr. 40 min.,R - 17+ (violence & profanity),416,2751,34649,56,677,21502,425,288
1914,Saiunkoku Monogatari 2nd Season,8.07,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",Tales of Saiunkoku,"Shuurei Kou and her friend Eigetsu To, a boy prodigy of humble origins, have been appointed co-governors of the Sa province, one of the eight provinces in Saiunkoku. Together, they decide to make the province an academic research center in the hopes of bringing a long overdue prosperity to the region. However, while Shuurei goes to the capital to obtain approvals for the ambitious project, the Sa province's recently established tranquility is threatened by a pandemic that brings both death and turmoil as it begins to spread among the people. Counting on Eigetsu to monitor the situation until her return, Shuurei seeks support from her allies to find a suitable treatment. Yet, Eigetsu's past personal conflicts distract him, providing an opportunity for opponents of Shuurei's position to take advantage of the troubles and undermine her authority. Becoming a government official has been Shuurei's lifelong dream, but it is no easy task for the first woman undertaking such a position. Will she step up and overcome this great challenge or give in to the looming adversities?",TV,39,"Apr 7, 2007 to Mar 8, 2008",Spring 2007,"NHK, Sogo Vision",Unknown,Madhouse,Light novel,25 min. per ep.,PG-13 - Teens 13 or older,456,2749,34680,232,2082,19727,2025,1105
40730,Tian Guan Ci Fu,8.33,"Action, Adventure, Historical, Supernatural, Drama",Unknown,"The heavens shake, the thunder rumbles, and Xie Lian appears with an apologetic smile—again! Eight hundred years prior, he was a beloved martial god, known as the Crown Prince of Xianle. Now, he ascends to the heavenly realm for the third time, but simply as a pitiful scrap-collecting god with no followers behind him. On his first mission, Xie Lian finds himself alone in the dark moonlit night. There, a gentle man dressed in red guides him through the forest. However, as abruptly as he appeared, the man suddenly dissipates into a swarm of silver butterflies. Xie Lian later learns that this mysterious stranger was none other than Hua Cheng, the Crimson Rain Sought Flower, a Ghost King feared by both demons and gods alike. But before Xie Lian can figure out why Hua Cheng would help a Heavenly Official like himself, he meets San Lang. A young man possessing great knowledge on not only the Ghost King, but also the now forgotten Crown Prince, San Lang decides to accompany Xie Lian on his journey of unveiling the mysteries of the past.",ONA,11,"Oct 31, 2020 to Jan 2, 2021",Unknown,bilibili,Unknown,Haoliners Animation League,Novel,25 min. per ep.,PG-13 - Teens 13 or older,200,2717,35242,1402,7491,7183,770,770
9963,Detective Conan Movie 15: Quarter of Silence,8.03,"Adventure, Mystery, Comedy, Police, Shounen",Unknown,"The momentous day of the opening of the new Tokyo subway, the Touto Line, has come, but a bombing incident puts all celebrations to a halt. The governor of Tokyo is caught in the blast while onboard the train, but he and everyone else present is fortunately saved by the quick thinking and actions of Conan Edogawa. Intrigued by the incident, Conan researches the governor's political history and discovers that the man was responsible for the destruction of a village in Niigata to build the Kitanosawa Dam. Believing the attack to be related to the construction of the dam, Conan, accompanied by Ran Mouri, Kogorou Mouri, Professor Agasa, Sonoko Suzuki, and the Detective Boys, decides to visit the village and investigate. There, they meet a group of locals who lived in the old village before it was torn down. However, just as one mystery leads to another, one of the locals is murdered. Suspecting that something much more sinister is afoot, Conan vows to uncover the truth behind these two incidents before it is too late.",Movie,1,16-Apr-11,Unknown,"Shogakukan-Shueisha Productions, Tokyo Movie Shinsha, Toho",Unknown,TMS Entertainment,Manga,1 hr. 49 min.,G - All Ages,504,2711,35518,32,449,30978,212,227
7720,Ookiku Furikabutte: Natsu no Taikai-hen,8.04,"Comedy, Seinen, Sports",Big Windup! 2,"Picking up where the original series left off, Ren Mihashi, the ace pitcher of the newly-formed Nishiura High School baseball team, and his teammates face the Sakitama High School team in the next round of the High School Baseball Invitational Tournament as they aim to play in the finals at legendary Hanshin Koushien Stadium. (Source: ANN)",TV,13,"Apr 2, 2010 to Jun 25, 2010",Spring 2010,"Aniplex, Mainichi Broadcasting System, TBS, Kodansha, Movic, Rakuonsha",Nozomi Entertainment,A-1 Pictures,Manga,24 min. per ep.,PG-13 - Teens 13 or older,491,2656,36732,190,1430,25474,1058,592
